Fips,CntyFips,StateName,StateFips,geometry,State Postal Abbreviation,County Name,Census 2000 Population,Census 2000 Housing Units,Land Area (square miles),Water Area (square miles),Latitude,Longitude,FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
01125,125,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.837006,33.158237 -87.834114,33.528603 -87.671135,33.526581 -87.665909,33.585182 -87.636154,33.584705 -87.633141,33.618774 -87.418922,33.607822 -87.36985,33.607834 -87.366463,33.590485 -87.316856,33.590466 -87.316597,33.520397 -87.266457,33.521255 -87.253738,33.503716 -87.278404,33.507835 -87.282845,33.486992 -87.323349,33.495502 -87.338318,33.471668 -87.327332,33.471004 -87.325455,33.459141 -87.306778,33.457874 -87.306534,33.446949 -87.277412,33.44548 -87.275612,33.431339 -87.246719,33.422131 -87.239586,33.40242 -87.224243,33.400299 -87.225037,33.373013 -87.207497,33.371296 -87.206635,33.363087 -87.188576,33.360451 -87.187286,33.348137 -87.170837,33.346893 -87.170868,33.327324 -87.154968,33.326092 -87.155426,33.310623 -87.119225,33.308968 -87.119553,33.298054 -87.077316,33.296257 -87.075989,33.285763 -87.058449,33.284931 -87.059998,33.252647 -87.095276,33.229725 -87.110634,33.230045 -87.113632,33.239666 -87.154755,33.240974 -87.153107,33.222733 -87.183945,33.200142 -87.190186,33.136993 -87.278915,33.139206 -87.31414,33.09436 -87.315323,33.011974 -87.419853,33.01165 -87.711937,33.016598 -87.713806,33.030743 -87.829277,33.031124 -87.837006,33.158237</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Tuscaloosa County,164875,71429,1324.370814,26.854888,33.2356,-87.511691,1125,0,194656,18.1,164875,6,21.5,10.8,51.5,66.3,29.6,0.3,1.2,0.1,1.1,3.1,65,79.7,3.3,5.9,84.7,26.2,12396,20.3,84872,63.3,25.4,148400,69175,2.61,22546,42311,19.7,4055,70373,1.1,10070,14729,13.3,0.9,0,0,0,22.5,10852479,760623,2445850,13664,327429,598,1513973,1321.76,147.3
01127,127,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.418922,33.607822 -87.418427,33.688786 -87.526489,33.693413 -87.527008,33.869881 -87.638153,33.872181 -87.638802,33.914478 -87.637695,34.007217 -87.208939,34.000893 -87.181046,34.007156 -87.163414,34.003616 -87.15538,33.994362 -87.110497,33.994354 -87.108803,33.941116 -87.082985,33.916477 -87.089333,33.890232 -86.998108,33.887386 -86.996376,33.872341 -86.967995,33.860352 -86.968544,33.843536 -86.956963,33.842369 -86.955643,33.815052 -86.957207,33.800987 -86.97596,33.802307 -86.97699,33.787323 -87.000191,33.787823 -87.002281,33.774223 -87.014999,33.774044 -87.017113,33.742249 -87.025352,33.74379 -87.025261,33.729233 -87.032417,33.729843 -87.036438,33.689896 -87.056252,33.691685 -87.056709,33.659393 -87.089218,33.660988 -87.089485,33.634151 -87.141357,33.633408 -87.144676,33.614822 -87.177162,33.616394 -87.177002,33.603195 -87.193481,33.605347 -87.204659,33.581459 -87.188263,33.557926 -87.19619,33.550808 -87.230446,33.547394 -87.247566,33.526802 -87.250679,33.533684 -87.263382,33.53257 -87.266457,33.521255 -87.316597,33.520397 -87.316856,33.590466 -87.366463,33.590485 -87.36985,33.607834 -87.418922,33.607822</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Walker County,70713,32417,794.391238,10.90569,33.819888,-87.285406,1127,0,67023,-5.2,70713,5.8,22.5,16.3,51.3,91.2,5.9,0.4,0.3,0.1,1.2,2,90.4,87.9,1.1,1.4,75.5,9.7,5535,28.8,30816,77.7,6.6,83600,25800,2.6,20516,37191,18.6,1357,15960,0.8,3759,5365,0,0,0.6,0,0,23.8,314804,256377,903643,13162,73895,15,681873,791.19,84.7
01129,129,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.973091,31.164648 -87.993279,31.171774 -88.015526,31.154263 -88.328285,31.152515 -88.326569,31.123266 -88.434547,31.120699 -88.450783,31.43545 -88.465073,31.702085 -88.089432,31.70027 -88.077568,31.670919 -88.088585,31.656458 -88.075012,31.60244 -88.011436,31.581076 -88.033531,31.577717 -88.028877,31.567617 -87.962837,31.536608 -87.9291,31.531574 -87.901337,31.496037 -87.91066,31.45874 -87.929169,31.445307 -87.909523,31.434528 -87.922264,31.414167 -87.902466,31.411604 -87.88623,31.365259 -87.90567,31.330841 -87.919357,31.343363 -87.924133,31.317862 -87.956261,31.318768 -87.957993,31.312399 -87.939491,31.299356 -87.953102,31.287674 -87.953308,31.277176 -87.968292,31.277382 -87.984589,31.26482 -87.937126,31.255487 -87.929573,31.230721 -87.941475,31.19618 -87.937103,31.173283 -87.973091,31.164648</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Washington County,18097,8123,1080.656871,7.885526,31.366088,-88.151002,1129,0,17581,-2.9,18097,6,25.5,14.7,50.8,65.5,24.9,8,0.1,0.1,1.2,0.9,65.2,91.9,0.5,0.9,78,9.3,957,32.1,8407,83,2.6,85200,6672,2.58,18824,36431,19.7,233,3056,-10.3,1083,1288,0,0,0,0,0,25.6,1153449,32856,76343,4458,0,1,137659,1080.21,16.3
01131,131,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.912537,31.840815 -87.19268,31.831863 -87.2183,31.841057 -87.498352,31.833769 -87.616966,31.833395 -87.615402,31.877159 -87.629776,31.885609 -87.668579,31.887161 -87.667114,31.998878 -87.666298,32.010723 -87.625259,32.00959 -87.620552,32.141289 -87.52314,32.140995 -87.517746,32.271282 -87.46833,32.274509 -87.430893,32.275654 -87.415276,32.250751 -87.386734,32.243839 -87.372421,32.231716 -87.364464,32.205124 -87.347549,32.209816 -87.319016,32.203342 -87.319901,32.190594 -87.302223,32.183411 -87.300362,32.172432 -87.280441,32.168396 -87.278694,32.153316 -87.250687,32.148201 -87.253967,32.127747 -87.239334,32.128368 -87.220009,32.103809 -87.180351,32.090691 -87.182465,32.07386 -87.169716,32.065845 -87.169548,32.05307 -86.91095,32.057457 -86.857468,32.055759 -86.859856,31.966871 -86.912346,31.963985 -86.912537,31.840815</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Wilcox County,13183,6183,888.682722,18.781531,31.993335,-87.348302,1131,0,11670,-11.5,13183,6.1,27,15,52.7,26.8,72.5,0.1,0,0,0.4,0.6,26.6,90.2,0.3,0.7,68.5,13.2,390,25,5649,76.8,6,54200,3732,3.02,12573,23491,38.5,212,2012,-23.5,893,928,66.2,0,0,0,0,37.6,0,21337,75708,6018,12949,0,159172,888.5,13.1
01133,133,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.110497,33.994354 -87.15538,33.994362 -87.163414,34.003616 -87.181046,34.007156 -87.208939,34.000893 -87.637695,34.007217 -87.633705,34.312618 -87.534103,34.313248 -87.110466,34.302589 -87.110497,33.994354</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Winston County,24843,12502,614.436767,17.418602,34.151249,-87.418848,1133,0,24484,-1.4,24843,5.4,21.6,17.7,50.9,95.6,0.5,0.7,0.2,0.1,1.4,2.6,94.9,84.4,1.5,2,69.3,11.1,1871,25.2,13469,73.8,6.1,83700,9478,2.53,18055,33685,20.6,461,6622,-27.5,1851,2380,0,0,0,0,0,19.6,797845,165638,166709,6853,16564,0,214085,612.98,39.9
012001,1,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.405434,29.48485 -82.554939,29.480753 -82.555489,29.539001 -82.653999,29.541168 -82.655769,29.565971 -82.657654,29.832758 -82.638153,29.833624 -82.617729,29.861032 -82.600502,29.856911 -82.584892,29.866575 -82.586975,29.882208 -82.568985,29.899593 -82.564743,29.915054 -82.54911,29.925169 -82.52906,29.926001 -82.524452,29.936869 -82.480675,29.93796 -82.453697,29.926674 -82.42984,29.930588 -82.406326,29.925343 -82.388687,29.890024 -82.367455,29.880713 -82.331688,29.879681 -82.27919,29.848362 -82.251884,29.846636 -82.23896,29.85404 -82.115135,29.831024 -82.096069,29.782768 -82.077438,29.775309 -82.078613,29.759764 -82.056969,29.748999 -82.043846,29.723372 -82.052498,29.477425 -82.052345,29.455862 -82.067154,29.439819 -82.087395,29.431744 -82.117622,29.435442 -82.143806,29.422495 -82.201561,29.432066 -82.205994,29.452379 -82.18779,29.462376 -82.208786,29.48778 -82.405434,29.48485</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Alachua County,217955,95113,874.245245,94.878386,29.676436,-82.379953,12001,0,247336,13.5,217955,5.3,17.9,10.8,51.6,69.6,20.3,0.3,5.4,0.1,2.6,8.4,63.7,73.4,10.2,13.6,89.7,40.9,17438,20.4,112766,54.9,38,189600,97540,2.32,24741,40644,23.6,5794,82708,1.6,15244,20676,7.8,0,3.8,0,6.7,31.6,0,0,3152244,13124,493980,454,2393551,875.02,282.7
012003,3,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.046463,30.139469 -82.145218,30.140249 -82.357468,30.143333 -82.356705,30.135529 -82.455391,30.137857 -82.463287,30.582468 -82.412247,30.577084 -82.221199,30.566845 -82.238556,30.531214 -82.219528,30.502739 -82.199348,30.489782 -82.205727,30.42362 -82.180397,30.368397 -82.164803,30.361057 -82.052933,30.363558 -82.049438,30.270061 -82.048088,30.188978 -82.046463,30.139469</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Baker County,22259,7592,585.212104,3.673335,30.287517,-82.236268,12003,0,27115,21.8,22259,7.1,26,10.9,47.8,83.7,13.6,0.3,0.5,0,1.6,1.9,82.4,86,1,2.3,78.4,6.2,2219,30.3,9687,76.2,4.3,137900,8309,2.85,19593,47276,17,384,5413,41.6,1153,1727,0,0,0,0,0,26.2,0,0,180555,7052,19819,35,150151,585.23,46.3
012005,5,Florida,12,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-85.384827,30.573902 -85.382179,30.204319 -85.382736,30.036083 -85.395752,30.058365 -85.464394,30.050961 -85.529793,30.131485 -85.7099,30.178572 -85.66613,30.25149 -85.60025,30.250952 -85.56955,30.310806 -85.717201,30.264862 -85.752777,30.29673 -85.850487,30.280159 -85.830009,30.232613 -85.757988,30.228745 -85.726463,30.128639 -85.987076,30.274229 -85.985725,30.409636 -85.959221,30.40609 -85.912689,30.422281 -85.902046,30.412716 -85.880333,30.414165 -85.862373,30.424288 -85.850266,30.442621 -85.485161,30.439518 -85.484612,30.57259 -85.429413,30.574854 -85.384827,30.573902</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-85.382774,30.024067 -85.384872,29.923595 -85.628571,30.092388 -85.568604,30.098091 -85.471436,30.02166 -85.415092,30.031349 -85.432465,30.045551 -85.382774,30.024067</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",FL,Bay County,148217,78435,763.678148,269.596823,30.21917,-85.638788,12005,0,168852,13.9,148217,6.3,22,14.5,50.5,82.2,10.8,0.7,2,0.1,3.1,4.8,79.2,78.7,5.4,7.7,86.3,20.4,22640,20.9,99650,66,30.3,175500,68807,2.36,25033,47770,12.4,4510,54350,0.8,10956,15465,0,0,0,0.3,2.7,29,1254295,644966,2471968,15138,480359,309,2347564,758.46,222.6
012007,7,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.046463,30.139469 -82.043846,29.723372 -82.056969,29.748999 -82.078613,29.759764 -82.077438,29.775309 -82.096069,29.782768 -82.115135,29.831024 -82.23896,29.85404 -82.251884,29.846636 -82.27919,29.848362 -82.331688,29.879681 -82.367455,29.880713 -82.388687,29.890024 -82.406326,29.925343 -82.348663,29.931482 -82.330223,29.958895 -82.311447,29.953768 -82.293243,29.961021 -82.249008,30.027052 -82.21579,30.039801 -82.17086,30.081038 -82.161118,30.099976 -82.143288,30.109964 -82.13681,30.126253 -82.145218,30.140249 -82.046463,30.139469</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Bradford County,26088,9605,293.132996,6.908313,29.928876,-82.142368,12007,0,28520,9.3,26088,5.9,19.8,14.4,43.9,76.4,20.4,0.3,0.5,0,1.6,3.6,73.9,85.3,1.7,3,76.4,8.6,3210,24.6,11011,77.3,5.9,120500,8931,2.76,16997,41126,16,455,4321,5,1209,2106,0,0,0,0,0,0,0,0,215629,7436,37088,31,299076,293.96,97
012009,9,Florida,12,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-80.785889,28.784925 -80.762642,28.736065 -80.832329,28.785917 -80.785889,28.784925</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-80.871109,27.823034 -80.871887,28.082882 -80.860542,28.082848 -80.865631,28.329357 -80.872253,28.340691 -80.881325,28.401823 -80.89386,28.409264 -80.8983,28.422798 -80.892662,28.450159 -80.871101,28.474991 -80.886475,28.506475 -80.920547,28.518518 -80.921967,28.530539 -80.934158,28.535198 -80.932045,28.564543 -80.949806,28.591053 -80.972557,28.592478 -80.989151,28.61203 -80.965927,28.609671 -80.965279,28.785265 -80.850929,28.785431 -80.747414,28.39871 -80.49247,27.869877 -80.509583,27.825405 -80.871109,27.823034</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-80.726128,28.784098 -80.579918,28.58988 -80.526176,28.463184 -80.587883,28.408979 -80.621857,28.412378 -80.577675,28.548378 -80.599358,28.603649 -80.660271,28.618378 -80.692108,28.588076 -80.78067,28.618687 -80.786156,28.687445 -80.735222,28.706347 -80.754295,28.736614 -80.641426,28.657074 -80.726128,28.784098</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-80.68885,28.58149 -80.654022,28.600616 -80.609421,28.573292 -80.662956,28.42713 -80.667336,28.301556 -80.605797,28.144653 -80.721268,28.385118 -80.68885,28.58149</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",FL,Brevard County,476230,222072,1018.189216,538.760458,28.220079,-80.685189,12009,0,543376,14.1,476230,4.9,19.8,20.4,51,83,10.1,0.4,2.1,0.1,2.6,8.1,77.6,85.1,8.6,9.8,90.6,26.2,73906,23.6,269864,76.4,22.6,186900,220871,2.41,27606,49523,10.5,13005,165707,5.1,35202,45939,6.1,0.4,2.9,0,5.3,30.4,6767571,1852661,6593988,12339,855503,1144,8093391,1015.66,535
012011,11,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.874207,25.982887 -80.88179,26.258312 -80.879311,26.333647 -80.22216,26.33514 -80.196854,26.327368 -80.08493,26.326021 -80.128014,25.977167 -80.297852,25.973963 -80.297836,25.957277 -80.681168,25.960148 -80.683861,25.984369 -80.874207,25.982887</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Broward County,1623018,741043,1205.395954,114.237388,26.134788,-80.206098,12011,0,1748066,7.7,1623018,5.9,22.4,14.3,51.6,63.1,26.7,0.3,3.2,0.1,2.9,25.1,43.5,83.7,30.9,36.6,87.1,29.6,103651,26.8,810388,69.3,48.5,247500,668898,2.57,28631,51694,12.3,55289,610674,-1.4,189413,237524,16.4,0.5,3.7,0.1,22.1,29.8,7160772,31411627,30886257,17680,4209090,1168,11920934,1209.79,1444.9
012013,13,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-84.929214,30.607233 -84.945297,30.584455 -84.958054,30.581776 -84.98378,30.542118 -85.001701,30.474066 -84.991676,30.466703 -84.998672,30.448898 -84.987564,30.446102 -85.029007,30.427994 -85.020081,30.413319 -85.027557,30.403288 -85.018196,30.373974 -85.038307,30.375431 -85.033073,30.364431 -85.046967,30.341618 -85.041275,30.317806 -85.055588,30.312376 -85.066414,30.267126 -85.090408,30.226954 -85.120125,30.199606 -85.382179,30.204319 -85.384827,30.573902 -85.16671,30.568886 -85.16761,30.609123 -84.929214,30.607233</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Calhoun County,13017,5250,567.310846,7.025223,30.428611,-85.186786,12013,0,14625,12.4,13017,6.2,21.4,15.4,45.6,80.8,13.8,1.1,0.5,0.1,2.4,5.2,77.7,82,3.6,6.4,74.1,11.6,1484,27.6,5999,73.9,5.4,89000,4765,2.6,15091,31699,21.1,216,1565,-17.8,736,1034,0,0,0,0,0,0,0,0,64750,4791,9289,17,123279,567.33,25.8
012015,15,Florida,12,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-82.055023,27.031301 -81.993042,27.031342 -82.012878,26.976213 -82.153397,26.936726 -82.257645,27.004072 -82.257088,27.033134 -82.055023,27.031301</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-81.561981,26.766819 -82.068459,26.766624 -82.051956,26.866367 -82.098061,26.921446 -81.991631,26.962719 -81.979385,27.031345 -81.563675,27.030613 -81.561981,26.766819</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-82.355614,26.948557 -82.258667,26.950552 -82.257767,26.99757 -82.176682,26.913353 -82.154015,26.789783 -82.290024,26.849543 -82.355614,26.948557</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-82.368851,26.947599 -82.343811,26.903292 -82.380219,26.946957 -82.368851,26.947599</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",FL,Charlotte County,141627,79758,693.603816,165.514903,26.952873,-82.131242,12015,0,159978,13,141627,3.5,14.3,34.1,51.4,90,5.7,0.3,1.2,0,1.7,5.8,86,84.1,9.2,9.3,88.3,21.3,25981,23.5,100632,81.1,18.4,184900,71991,2.18,26938,45037,10.5,3539,40953,29.3,11126,13987,0,0,0,0,0,26.4,0,211715,1898114,12072,178021,425,1400977,680.28,235.2
012017,17,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.265526,28.661808 -82.413422,28.662027 -82.412308,28.692322 -82.636253,28.692484 -82.681557,28.808123 -82.636696,28.814018 -82.636795,28.884451 -82.755493,29.00841 -82.730171,29.017862 -82.713432,29.035334 -82.690842,29.040716 -82.604523,29.019611 -82.596268,29.032244 -82.577034,29.030806 -82.53611,29.053101 -82.465317,29.050213 -82.431229,29.041447 -82.418839,29.024107 -82.397018,29.022104 -82.364754,29.006939 -82.345596,28.976078 -82.325775,28.976871 -82.30616,28.958385 -82.26503,28.89057 -82.226959,28.852676 -82.202957,28.841379 -82.166252,28.796608 -82.190704,28.756477 -82.214432,28.747557 -82.242416,28.722681 -82.265526,28.661808</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Citrus County,118085,62204,583.810635,189.337907,28.894637,-82.469163,12017,0,141236,19.6,118085,3.9,15.9,31.9,51.6,93,2.8,0.3,1.4,0,1.6,4.7,89.6,87.4,5.3,6.5,85,16.5,22409,25.6,78026,84.6,5.4,141800,59974,2.31,22551,37933,14.4,2718,24719,-12.3,8777,12451,2.5,0,0,0,0,30.9,0,0,1405565,10051,109681,199,1275549,581.7,242.8
012019,19,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.046463,30.139469 -82.048088,30.188978 -81.665794,30.190474 -81.68177,30.153934 -81.675346,30.121647 -81.670639,30.109116 -81.687447,30.042824 -81.67215,30.01984 -81.591591,29.960634 -81.588272,29.941727 -81.598442,29.904972 -81.582458,29.84207 -81.80809,29.835272 -81.854706,29.804756 -81.904167,29.79265 -81.945259,29.754578 -81.991936,29.74509 -82.034531,29.719868 -82.043846,29.723372 -82.046463,30.139469</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Clay County,140814,53748,601.107492,42.586405,30.000401,-81.823736,12019,0,190865,35.5,140814,6.2,26.3,11.7,51,81.8,9.9,0.5,2.9,0.1,2.9,7.7,77.2,84.3,5.9,9.3,90.3,23.8,26552,32.1,75478,78.3,10.6,189700,67493,2.73,26872,61185,8.5,3616,36229,15.8,10902,15242,6.3,0,4.2,0,4.5,28.8,0,394349,2005718,10997,213775,551,1095350,604.36,315.8
012021,21,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.874207,25.982887 -80.874756,25.801245 -81.256409,25.802723 -81.530937,25.914282 -81.718483,25.923204 -81.705887,25.999798 -81.794907,26.110792 -81.814049,26.284103 -81.849541,26.331835 -81.818169,26.330051 -81.817665,26.318005 -81.6576,26.317286 -81.65593,26.423618 -81.567017,26.421677 -81.564896,26.513165 -81.26918,26.5145 -81.270294,26.252687 -80.88179,26.258312 -80.874207,25.982887</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Collier County,251377,144536,2025.341438,279.585724,26.155113,-81.671313,12021,0,321520,27.9,251377,5.2,19.5,26.4,50.7,83.9,6.6,0.3,1.1,0,1.9,25.9,65.7,85.7,23.6,30.6,84.8,30.8,32535,23.6,197298,76.5,48,357400,119517,2.63,37046,58106,12.2,9860,101535,10.1,29718,38309,3.3,0,1.8,0,15.5,26.8,606697,1649037,5186468,16546,1037152,1259,1977185,1998.32,160.9
012023,23,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.787636,30.329678 -82.74762,30.323191 -82.725517,30.334991 -82.712524,30.327799 -82.704285,30.336742 -82.684029,30.340801 -82.679535,30.363569 -82.653343,30.385775 -82.640938,30.407417 -82.673256,30.469107 -82.696739,30.48023 -82.698418,30.493084 -82.722351,30.522511 -82.723251,30.558672 -82.696503,30.595503 -82.583107,30.588835 -82.463287,30.582468 -82.455391,30.137857 -82.451744,30.107992 -82.51825,30.079599 -82.534149,30.033777 -82.554039,30.023323 -82.566284,30.005333 -82.560463,29.97632 -82.548294,29.962709 -82.529472,29.958536 -82.524452,29.936869 -82.52906,29.926001 -82.54911,29.925169 -82.564743,29.915054 -82.568985,29.899593 -82.586975,29.882208 -82.584892,29.866575 -82.600502,29.856911 -82.617729,29.861032 -82.638153,29.833624 -82.657654,29.832758 -82.694305,29.838287 -82.732353,29.864916 -82.761002,29.905951 -82.765411,29.931713 -82.786873,29.935913 -82.777771,29.956299 -82.757462,29.964951 -82.756294,29.984158 -82.786278,29.98628 -82.787636,30.329678</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,Columbia County,56513,23579,797.047379,3.994868,30.1839,-82.638781,12023,0,67531,19.5,56513,6.3,22.5,15.4,48.2,77.9,17.5,0.5,0.9,0.1,1.9,4.9,74.7,79.4,3.3,5.8,82,14.9,8563,21.3,28636,71.5,8.2,134300,24177,2.62,19366,38214,15.6,1356,17039,12.3,3549,5089,5.7,0,0,0,3.4,24.7,351463,478597,862158,12692,103321,84,627409,797.57,84.7
012025,25,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.874756,25.801245 -80.874207,25.982887 -80.683861,25.984369 -80.681168,25.960148 -80.297836,25.957277 -80.297852,25.973963 -80.128014,25.977167 -80.193329,25.759655 -80.301682,25.613369 -80.330215,25.489628 -80.3022,25.40081 -80.417038,25.249506 -80.421028,25.19182 -80.552094,25.21192 -80.694038,25.151897 -80.85701,25.18523 -80.860489,25.368256 -80.876373,25.370367 -80.874756,25.801245</coordinates></LinearRing></outerBoundaryIs></Polygon>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012027,27,Florida,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-81.563675,27.030613 -81.979385,27.031345 -81.993042,27.031342 -82.055023,27.031301 -82.056099,27.208088 -82.056175,27.333561 -81.849663,27.335363 -81.847878,27.341295 -81.561264,27.339262 -81.563675,27.030613</coordinates></LinearRing></outerBoundaryIs></Polygon>",FL,DeSoto County,32209,13608,637.266434,2.228628,27.201006,-81.871967,12027,0,34862,8.2,32209,6.5,22.5,17.9,43.4,66.2,12.7,0.4,0.5,0,2.4,29.9,56.1,84,19.6,28.5,67.5,11.6,2957,24.7,14590,78.5,9.9,114100,10656,2.91,15989,35979,26.9,457,4902,-5.3,1419,1899,0,0,0,0,0,24,0,0,280786,8001,24311,96,239640,637.06,54.7
